time,logger,level,message,exception
2012-08-14 21:33:32.0549,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fFoos%2fByBirthDate:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fFoos_2fByBirthDate : AbstractViewGenerator
{
	public Index_Temp_2fFoos_2fByBirthDate()
	{
		this.ViewText = @""from doc in docs.Foos
select new { BirthDate = doc.BirthDate }
"";
		this.ForEntityNames.Add(""Foos"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Foos""
			select new { BirthDate = doc.BirthDate, __document_id = doc.__document_id });
		this.AddField(""BirthDate"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""BirthDate"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""BirthDate"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fFoos_2fByBirthDate : AbstractViewGenerator
{
	public Index_Temp_2fFoos_2fByBirthDate()
	{
		this.ViewText = @""from doc in docs.Foos
select new { BirthDate = doc.BirthDate }
"";
		this.ForEntityNames.Add(""Foos"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Foos""
			select new { BirthDate = doc.BirthDate, __document_id = doc.__document_id });
		this.AddField(""BirthDate"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""BirthDate"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""BirthDate"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-08-14 21:33:32.0549,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/Foos/ByBirthDate with encoded name Temp/Foos/ByBirthDate,
2012-08-14 21:33:32.0549,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Foos/ByBirthDate,
2012-08-14 21:33:32.0549,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 7 because: PUT INDEX Temp/Foos/ByBirthDate,
2012-08-14 21:33:32.0549,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByBirthDate for: BirthDate:19500101000000000,
2012-08-14 21:33:32.0549,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 2 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-08-14 21:33:32.0549,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:33:32.0549,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/foos,
2012-08-14 21:33:32.0549,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-08-14 21:33:32.0549,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/Foos/ByBirthDate, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-08-14 21:33:32.0598,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/Foos/ByBirthDate. (foos/1),
2012-08-14 21:33:32.0812,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/1 result in index Temp/Foos/ByBirthDate gave document: 	__document_id IS: foos/1
	BirthDate I-: 19500101000000000
",
2012-08-14 21:33:32.0812,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/Foos/ByBirthDate,
2012-08-14 21:33:32.0812,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 8 because: WORK BY IndexingExecuter,
2012-08-14 21:33:32.0812,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: IndexingExecuter, will wait for additional work",
2012-08-14 21:33:32.0812,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:33:32.1594,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByBirthDate for: BirthDate:19500101000000000,
2012-08-14 21:33:32.1594,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/1' was found,
2012-08-14 21:33:32.1594,Raven.Database.Server.HttpServer,Debug,Request # 125: GET     -   108 ms - <default>  - 200 - /indexes/dynamic/Foos?query=BirthDate%253A19500101000000000&start=0&pageSize=128&aggregation=None,
2012-08-14 21:33:32.1594,Raven.Database.Server.HttpServer,Debug,"	Query: BirthDate:19500101000000000
	Time: 107 ms
	Index: Temp/Foos/ByBirthDate
	Results: 1 returned out of 1 total.
",
2012-08-14 21:34:04.6310,Raven.Database.Server.HttpServer,Debug,Request # 126: GET     -     1 ms - <default>  - 400 - /temp/foos/bybirthdate,
2012-08-14 21:34:22.5617,Raven.Database.Server.HttpServer,Debug,Request # 127: GET     -     0 ms - <default>  - 400 - /Temp/Foos/ByBirthDate,
2012-08-14 21:34:30.4084,Raven.Database.Server.HttpServer,Debug,Request # 128: GET     -    10 ms - <default>  - 200 - /indexes/Temp/Foos/ByBirthDate?definition=yes&noCache=-872376148,
2012-08-14 21:34:30.4601,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByBirthDate for all documents,
2012-08-14 21:34:30.4601,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/1' was found,
2012-08-14 21:34:30.4660,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 5 ms
	Index: Temp/Foos/ByBirthDate
	Results: 1 returned out of 1 total.
",
2012-08-14 21:34:32.1848,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByBirthDate for all documents,
2012-08-14 21:34:32.1848,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/1' was found,
2012-08-14 21:34:32.1848,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
	Index: Temp/Foos/ByBirthDate
	Results: 1 returned out of 1 total.
",
2012-08-14 21:34:34.6066,Raven.Database.Server.HttpServer,Debug,Request # 129: GET     -     0 ms - <default>  - 200 - /indexes/Temp/Foos/ByBirthDate?definition=yes&noCache=2066843529,
2012-08-14 21:35:04.8859,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-08-14 21:35:04.8859,Raven.Database.Server.HttpServer,Debug,Request # 130: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-08-14 21:35:05.2482,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fFoos%2fByName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fFoos_2fByName : AbstractViewGenerator
{
	public Index_Temp_2fFoos_2fByName()
	{
		this.ViewText = @""from doc in docs.Foos
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Foos"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Foos""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fFoos_2fByName : AbstractViewGenerator
{
	public Index_Temp_2fFoos_2fByName()
	{
		this.ViewText = @""from doc in docs.Foos
select new { Name = doc.Name }
"";
		this.ForEntityNames.Add(""Foos"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""Foos""
			select new { Name = doc.Name, __document_id = doc.__document_id });
		this.AddField(""Name"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Name"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Name"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-08-14 21:35:05.2482,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/Foos/ByName with encoded name Temp/Foos/ByName,
2012-08-14 21:35:05.2482,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/Foos/ByName,
2012-08-14 21:35:05.2482,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 9 because: PUT INDEX Temp/Foos/ByName,
2012-08-14 21:35:05.2482,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:35:05.2482,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 2 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-08-14 21:35:05.2482,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/foos,
2012-08-14 21:35:05.2482,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-08-14 21:35:05.2482,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/Foos/ByName, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-08-14 21:35:05.2482,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/Foos/ByName. (foos/1),
2012-08-14 21:35:05.2932,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByName for: Name:a*,
2012-08-14 21:35:05.2980,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/1 result in index Temp/Foos/ByName gave document: 	__document_id IS: foos/1
	Name I-: Bar
",
2012-08-14 21:35:05.2980,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/Foos/ByName,
2012-08-14 21:35:05.2980,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 10 because: WORK BY IndexingExecuter,
2012-08-14 21:35:05.2980,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 10, for: IndexingExecuter, will wait for additional work",
2012-08-14 21:35:05.2980,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:35:05.4055,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByName for: Name:a*,
2012-08-14 21:35:05.4055,Raven.Database.Server.HttpServer,Debug,Request # 131: GET     -   372 ms - <default>  - 200 - /indexes/dynamic/Foos?query=Name%253Aa*&start=0&pageSize=128&aggregation=None,
2012-08-14 21:35:05.4055,Raven.Database.Server.HttpServer,Debug,"	Query: Name:a*
	Time: 372 ms
	Index: Temp/Foos/ByName
	Results: 0 returned out of 0 total.
",
2012-08-14 21:37:58.3859,Raven.Database.Server.HttpServer,Debug,Request # 132: GET     -    31 ms - <default>  - 200 - /stats?noCache=373259181,
2012-08-14 21:45:54.3225,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-08-14 21:45:54.3225,Raven.Database.Server.HttpServer,Debug,Request # 133: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-08-14 21:45:58.9142,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/foos' was found,
2012-08-14 21:45:58.9142,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2012-08-14 21:45:58.9142,Raven.Database.Server.HttpServer,Debug,Request # 134: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/foos&id=Raven/ServerPrefixForHilo,
2012-08-14 21:45:58.9748,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/foos', update: True, ",
2012-08-14 21:45:58.9748,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 11 because: PUT Raven/Hilo/foos,
2012-08-14 21:45:58.9748,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/foos with etag 00000000-0000-0300-0000-000000000003,
2012-08-14 21:45:58.9748,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 11, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:45:58.9748,Raven.Database.Server.HttpServer,Debug,Request # 135: PUT     -     5 ms - <default>  - 201 - /docs/Raven/Hilo/foos,
2012-08-14 21:45:58.9748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000002,
2012-08-14 21:45:58.9748,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/foos,
2012-08-14 21:45:58.9748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2012-08-14 21:45:58.9748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/Foos/ByName, no indexing will be performed, updating to 00000000-0000-0300-0000-000000000003, 8/15/2012 2:45:58 AM",
2012-08-14 21:45:58.9748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0300-0000-000000000003, 8/15/2012 2:45:58 AM",
2012-08-14 21:45:58.9748,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/Foos/ByBirthDate, no indexing will be performed, updating to 00000000-0000-0300-0000-000000000003, 8/15/2012 2:45:58 AM",
2012-08-14 21:45:58.9914,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 12 because: WORK BY IndexingExecuter,
2012-08-14 21:45:58.9914,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 12, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:45:58.9914,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 12, for: IndexingExecuter, will wait for additional work",
2012-08-14 21:45:59.1418,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'foos/33', update: False, ",
2012-08-14 21:45:59.1418,Raven.Database.DocumentDatabase,Debug,Put document foos/33 with etag 00000000-0000-0300-0000-000000000004,
2012-08-14 21:45:59.1418,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'foos/34', update: False, ",
2012-08-14 21:45:59.1418,Raven.Database.DocumentDatabase,Debug,Put document foos/34 with etag 00000000-0000-0300-0000-000000000005,
2012-08-14 21:45:59.1418,Raven.Database.Indexing.WorkContext,Debug,"Incremented work counter to 13 because: PUT foos/33, PUT foos/34",
2012-08-14 21:45:59.1418,Raven.Database.DocumentDatabase,Debug,Successfully executed 2 commands in 00:00:00.0161938,
2012-08-14 21:45:59.1418,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 13, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 2 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000003,
2012-08-14 21:45:59.1418,Raven.Database.Server.HttpServer,Debug,Request # 136: POST    -    38 ms - <default>  - 200 - /bulk_docs,
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 2 documents remained",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 2 documents in IndexName: Temp/Foos/ByName, LastIndexedEtag: 00000000-0000-0300-0000-000000000003",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 2 documents in IndexName: Temp/Foos/ByBirthDate, LastIndexedEtag: 00000000-0000-0300-0000-000000000003",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 2 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0300-0000-000000000003",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 2 documents for index: Temp/Foos/ByName. (foos/33,foos/34)",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 2 documents for index: Temp/Foos/ByBirthDate. (foos/33,foos/34)",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/33 result in index Temp/Foos/ByName gave document: 	__document_id IS: foos/33
	Name I-: Jim
",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 2 documents for index: Raven/DocumentsByEntityName. (foos/33,foos/34)",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/33 result in index Temp/Foos/ByBirthDate gave document: 	__document_id IS: foos/33
	BirthDate I-: 00010101000000000
",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/33 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: foos/33
	Tag I-: Foos
	LastModified I-: 20120815024559141
",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/34 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: foos/34
	Tag I-: Foos
	LastModified I-: 20120815024559141
",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/34 result in index Temp/Foos/ByName gave document: 	__document_id IS: foos/34
	Name I-: Tom
",
2012-08-14 21:45:59.1418,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on foos/34 result in index Temp/Foos/ByBirthDate gave document: 	__document_id IS: foos/34
	BirthDate I-: 00010101000000000
",
2012-08-14 21:45:59.1418,Raven.Database.Server.HttpServer,Debug,"	PUT foos/33
	PUT foos/34
",
2012-08-14 21:45:59.1574,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 6 documents for Temp/Foos/ByBirthDate,
2012-08-14 21:45:59.1574,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 6 documents for Temp/Foos/ByName,
2012-08-14 21:45:59.1818,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 6 documents for Raven/DocumentsByEntityName,
2012-08-14 21:45:59.1818,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 14 because: WORK BY IndexingExecuter,
2012-08-14 21:45:59.1818,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:45:59.1818,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 14, for: IndexingExecuter, will wait for additional work",
2012-08-14 21:48:14.3420,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-08-14 21:48:14.3420,Raven.Database.Server.HttpServer,Debug,Request # 137: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-08-14 21:48:14.5949,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByName for:  Name:<<Jim>>,
2012-08-14 21:48:14.5949,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/33' was found,
2012-08-14 21:48:14.5949,Raven.Database.Server.HttpServer,Debug,Request # 138: GET     -    32 ms - <default>  - 200 - /indexes/dynamic/Foos?query=%2520Name%253A%253C%253CJim%253E%253E&start=0&pageSize=128&aggregation=None,
2012-08-14 21:48:14.5949,Raven.Database.Server.HttpServer,Debug,"	Query:  Name:<<Jim>>
	Time: 32 ms
	Index: Temp/Foos/ByName
	Results: 1 returned out of 1 total.
",
2012-08-14 21:49:49.1115,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-08-14 21:49:49.1115,Raven.Database.Server.HttpServer,Debug,Request # 139: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-08-14 21:49:54.9475,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Foos/ByName for:  Name:<<June>>,
2012-08-14 21:49:54.9475,Raven.Database.Server.HttpServer,Debug,Request # 140: GET     -    18 ms - <default>  - 200 - /indexes/dynamic/Foos?query=%2520Name%253A%253C%253CJune%253E%253E&start=0&pageSize=1&aggregation=None,
2012-08-14 21:49:54.9475,Raven.Database.Server.HttpServer,Debug,"	Query:  Name:<<June>>
	Time: 18 ms
	Index: Temp/Foos/ByName
	Results: 0 returned out of 0 total.
",
2012-08-14 21:49:57.4670,Raven.Database.Server.HttpServer,Warn,Error on request,"System.InvalidOperationException: Index 'dynamic/Foos' does not exist
   at Raven.Database.Indexing.IndexStorage.GetIndexByName(String indexName) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\IndexStorage.cs:line 408
   at Raven.Database.Indexing.IndexStorage.GetIndexExtension(String index, String indexExtensionKey) in c:\Builds\RavenDB-Stable\Raven.Database\Indexing\IndexStorage.cs:line 438
   at Raven.Database.Queries.SuggestionQueryRunner.ExecuteSuggestionQuery(String indexName, SuggestionQuery suggestionQuery) in c:\Builds\RavenDB-Stable\Raven.Database\Queries\SuggestionQueryRunner.cs:line 36
   at Raven.Database.Queries.SuggestionQueryExtensions.ExecuteSuggestionQuery(DocumentDatabase self, String index, SuggestionQuery suggestionQuery) in c:\Builds\RavenDB-Stable\Raven.Database\Queries\SuggestionQueryExtensions.cs:line 14
   at Raven.Database.Server.Responders.SuggestionResponder.Respond(IHttpContext context) in c:\Builds\RavenDB-Stable\Raven.Database\Server\Responders\SuggestionResponder.cs:line 68
   at Raven.Database.Server.HttpServer.DispatchRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 550
   at Raven.Database.Server.HttpServer.HandleActualRequest(IHttpContext ctx) in c:\Builds\RavenDB-Stable\Raven.Database\Server\HttpServer.cs:line 316"
2012-08-14 21:49:57.4670,Raven.Database.Server.HttpServer,Debug,Request # 141: GET     -    96 ms - <default>  - 500 - /suggest/dynamic/Foos?term=%3C%3CJune%3E%3E&field=Name&max=15&distance=Default&accuracy=0,
2012-08-14 21:51:35.9045,Raven.Database.Server.HttpServer,Debug,Request # 142: GET     -    29 ms - <default>  - 200 - /stats?noCache=-778079057,
2012-08-14 21:51:51.1213,Raven.Database.Server.HttpServer,Debug,Request # 143: GET     -    42 ms - <default>  - 200 - /stats?noCache=-313739946,
2012-08-14 21:54:31.0588,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-08-14 21:54:31.0598,Raven.Database.Server.HttpServer,Debug,Request # 144: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-08-14 21:54:31.2961,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Foos,
2012-08-14 21:54:31.2961,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/1' was found,
2012-08-14 21:54:31.2961,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/33' was found,
2012-08-14 21:54:31.2961,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'foos/34' was found,
2012-08-14 21:54:31.2961,Raven.Database.Server.HttpServer,Debug,Request # 145: GET     -    18 ms - <default>  - 200 - /indexes/dynamic/Foos?query=&start=0&pageSize=128&aggregation=None,
2012-08-14 21:54:31.2961,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Foos
	Time: 18 ms
	Index: Raven/DocumentsByEntityName
	Results: 3 returned out of 3 total.
",
2012-08-14 21:58:25.4387,Raven.Database.Server.HttpServer,Debug,Request # 146: GET     -    31 ms - <default>  - 200 - /databases/?pageSize=1024&noCache=-1661362195,
2012-08-14 21:59:18.3703,Raven.Database.Server.HttpServer,Debug,Request # 147: GET     -    26 ms - <default>  - 200 - /stats?noCache=983198284,
2012-08-14 21:59:21.5139,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/Foos/ByBirthDate,
2012-08-14 21:59:21.5139,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 15 because: DELETE INDEX Temp/Foos/ByBirthDate,
2012-08-14 21:59:21.5139,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work",
2012-08-14 21:59:21.5139,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: IndexingExecuter, will wait for additional work",
2012-08-14 22:01:08.9543,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-08-14 22:01:08.9543,Raven.Database.Server.HttpServer,Debug,Request # 148: GET     -    24 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-08-14 22:01:09.2433,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/foos' was found,
2012-08-14 22:01:09.2433,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2012-08-14 22:01:09.2433,Raven.Database.Server.HttpServer,Debug,Request # 149: GET     -     1 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/foos&id=Raven/ServerPrefixForHilo,
2012-08-14 22:01:09.3000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/foos', update: True, ",
2012-08-14 22:01:09.3000,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 16 because: PUT Raven/Hilo/foos,
2012-08-14 22:01:09.3000,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/foos with etag 00000000-0000-0300-0000-000000000006,
2012-08-14 22:01:09.3000,Raven.Database.Server.HttpServer,Debug,Request # 150: PUT     -     1 ms - <default>  - 201 - /docs/Raven/Hilo/foos,
2012-08-14 22:01:09.3000,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0300-0000-000000000005,
2012-08-14 22:01:09.3000,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/foos,
2012-08-14 22:01:09.3000,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2012-08-14 22:01:09.3000,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0300-0000-000000000006, 8/15/2012 3:01:09 AM",
